signal_score,name,stars,language,category,description,url,last_updated,topics,license,forks,open_issues,readme_snippet
1.1381,howtrader,896,Python,trading_core,"Howtrader: A crypto quant framework for developing, backtesting, and executing your own trading strategies. Seamlessly integrates with TradingView and other third-party signals. Simply send a post request to automate trading and order placement. Supports Binance and Okex exchanges.",https://github.com/51bitquant/howtrader,2026-04-02,"51bitquant, algo, binance, binance-api, binance-bot, binance-trader, bitcoin, cryptocurrency, eth, okx-exchange, okx-v5, python, quant, quantitative, trader, trading, tradingview, tradingview-alert, tradingview-webhooks, vnpy",MIT,336,23,
1.1333,bitquant,1127,Python,trading_core,51bitquant Python数字货币量化交易视频 CCXT框架 爬取交易所数据 比特币量化交易 交易机器人51bitquant tradingbot cryptocurrency quantitative trading btc trading,https://github.com/51bitquant/bitquant,2026-04-03,"51bitquant, algorithmic-trading, ccxt, cryptocurrency, gekko, high-frequency-trading, klines, marketmaker, python, quant, quantitative-finance, trading, trading-bot, trading-strategies, tradingview, vnpy",MIT,317,2,
1.1311,blankly,2419,Python,trading_core,"🚀 💸  Easily build, backtest and deploy your algo in just a few lines of code. Trade stocks, cryptos, and forex across exchanges w/ one package.",https://github.com/blankly-finance/blankly,2026-04-03,"algotrading, binance, blankly, bot, bot-framework, bots, coinbase, crypto, cryptocurrency, framework, investment, platform, python, stocks, trading, trading-bot, trading-strategies",LGPL-3.0,310,32,
1.1259,barter-rs,2050,Rust,trading_core,Open-source Rust framework for building event-driven live-trading & backtesting systems,https://github.com/barter-rs/barter-rs,2026-04-03,"algo-trading, algorithmic-trading, algotrading, backtesting, backtesting-engine, backtesting-frameworks, backtesting-trading-strategies, crypto-bot, event-driven, hft, high-frequency-trading, market-making, quant, quantitative-finance, rust, trading-bot, trading-platform, trading-simulator, trading-strategies, trading-systems",MIT,329,72,
1.1241,QuantDinger,1085,Python,trading_core,"AI-driven, local-first quantitative trading platform for research, backtesting and live execution. Python-native, privacy-first, open source.",https://github.com/brokermr810/QuantDinger,2026-04-04,"ai-trading, algo-trading, algorithmic-trading, backtesting, llm, local-first, multi-agent, polymarket, quantitative-trading, systematic-trading, trading-platform, vibe-coding, vibe-trading",Apache-2.0,274,7,
1.1192,Options-Trading-Strategies-in-Python,980,Python,trading_core,Developing Options Trading Strategies using Technical Indicators and Quantitative Methods,https://github.com/PyPatel/Options-Trading-Strategies-in-Python,2026-04-03,"indicators, machine-learning, machine-learning-algorithms, options-trading, options-trading-strategies, python, python3, quantitative, quantitative-finance, quantitative-investment, quantitative-strategies, quantitative-trading, technical-indicators",,246,6,
1.1171,adamant-tradebot,771,JavaScript,trading_core,"Free self-hosted market-making bot for crypto projects & token issuers. Volume, spread, liquidity, price ranges, and dynamic order books — all in one.",https://github.com/Adamant-im/adamant-tradebot,2026-04-02,"algorithmic-trading, bitcoin, blockchain, crypto, crypto-bot, crypto-exchanges, cryptocurrency, liquidity, market-liquidity, market-making, order-book, orderbook, self-hosted, spread, trading, trading-bot, trading-volume, volume",,229,8,
1.1142,Quantitative-Notebooks,1324,Jupyter Notebook,trading_core,"Educational notebooks on quantitative finance, algorithmic trading, financial modelling and investment strategy",https://github.com/LongOnly/Quantitative-Notebooks,2026-04-04,"algorithmic-trading, algotrading, asset-allocation, asset-management, asset-pricing, data-analysis, data-science, financial-analysis, jupyter, machine-learning, notebook, pairs-trading, python, quantitative-finance, quantitative-trading, stock-trading, trading-algorithms, trading-strategies",Apache-2.0,214,0,
1.112,algotrading,1528,Python,trading_core,Algorithmic trading framework for cryptocurrencies.,https://github.com/ivopetiz/algotrading,2026-04-04,"algorithmic-trading, algotrading, backtest, backtesting-trading-strategies, bot, crypto, crypto-algotrading, cryptocurrencies, cryptocurrency, cryptocurrency-exchanges, framework, hft, hft-trading, high-frequency-trading, realtime, trading, trading-algorithms, trading-api, trading-bot, trading-simulator",MIT,196,8,
1.1041,ccxt,41640,Python,trading_infra,A cryptocurrency trading API with more than 100 exchanges in JavaScript / TypeScript / Python / C# / PHP / Go ,https://github.com/ccxt/ccxt,2026-04-04,"altcoin, api, arbitrage, bitcoin, bot, btc, crypto, cryptocurrencies, cryptocurrency, eth, ethereum, exchange, invest, library, market-data, memecoin, merchant, strategy, trade, trading",MIT,8580,1371,
1.0994,kalshi-ai-trading-bot,327,Python,trading_core,"🤖 Advanced AI-powered trading system for Kalshi prediction markets. Features Grok-4 integration, multi-agent decision making, portfolio optimization, and real-time market analysis. Educational/research purposes only.",https://github.com/ryanfrigo/kalshi-ai-trading-bot,2026-04-04,"ai-trading, automated-trading, kalshi, machine-learning, portfolio-optimization, prediction-markets, python, quantitative-trading, risk-management, trading-bot",MIT,128,4,
1.0989,algobot,957,Python,trading_core,"Cryptocurrency trading bot with a graphical user interface with support for simulations, backtests, optimizations, and running live bots.",https://github.com/ZENALC/algobot,2026-04-02,"backtests, bot, crypto, cryptocurrency, optimizations, pyqt, pyqt5, python, robot, simulations, telegram, trade, trading",GPL-3.0,178,23,
1.0952,Quantdom,761,Python,trading_core,Python-based framework for backtesting trading strategies & analyzing financial markets [GUI :neckbeard:],https://github.com/constverum/Quantdom,2026-03-14,"algorithmic-trading, algotrading, backtesting, finance, financial-analysis, fintech, investment, quant, quantitative-finance, stock-market, trading, trading-platform, trading-strategies",Apache-2.0,190,11,
1.0861,indicator,834,Go,trading_core,"Indicator Go delivers a rich set of technical analysis indicators, customizable strategies, and a powerful backtesting framework. No dependencies, just pure simplicity. ✨ See how! 👀",https://github.com/cinar/indicator,2026-04-03,"algorithmic-trading, bollinger-bands, finance, financial-instruments, indicator, indicators, macd, quant, quantative-finance, quantative-trading, quantitative-finance, stock-analysis, stock-market, technical-analysis, technical-analysis-indicators, technical-analysis-library, trading, trading-algorithms, trading-strategies, yahoo-finance",AGPL-3.0,149,40,
1.0764,mmb,600,Rust,trading_core,"Trading bot implemented in Rust, with market making and strategy automation for any exchange or blockchain.",https://github.com/purefinance/mmb,2026-03-27,"bot, crypto, cryptocurrency, marketmaker, marketmaking, orderbook, rust, rust-lang, serum, trading-bot, trading-strategies",GPL-3.0,103,1,
1.073,alpha-rptr,640,Python,trading_core,"A trading bot for automated algorithmic trading on Binance Futures, Bybit, BitMEX and FTX written in python.",https://github.com/TheFourGreatErrors/alpha-rptr,2026-04-02,"algo, algorithmic-trading, binance, binance-futures, bitcoin, bitmex, bot, bybit, crypto, cryptocurrency, ftx, ftx-exchange, python, quantitative-trading, trading, trading-bot, trading-systems, websocket",MIT,83,1,
1.0714,investing-algorithm-framework,714,Python,trading_core,"Framework for developing, backtesting, and deploying automated trading algorithms and trading bots.",https://github.com/coding-kitties/investing-algorithm-framework,2026-04-03,"algorithmic-trading, backtesting, backtesting-trading-strategies, cryptocurrency, python, quantitative, quantitative-analysis, quantitative-finance, quantitative-trading, trade, trading, trading-bot, trading-bots, trading-strategies",Apache-2.0,93,24,
1.0699,bulbea,2270,Python,trading_ml,:boar: :bear: Deep Learning based Python Library for Stock Market Prediction and Modelling,https://github.com/achillesrasquinha/bulbea,2026-04-02,"deep-learning, finance, machine-learning, prediction, python-library, quantitative-finance, quantitative-trading, sentiment-analysis, stock-market, stock-market-prediction, stock-prediction",NOASSERTION,485,36,
1.0674,nautilus_trader,21635,Rust,trading_infra,Production-grade Rust-native trading engine with deterministic event-driven architecture,https://github.com/nautechsystems/nautilus_trader,2026-04-04,"algorithmic-trading-engine, artificial-intelligence, crypto-trading, equity-trading, forex, futures-trading, machine-learning, options-trading, python, rust, sports-betting, trading, trading-platform",LGPL-3.0,2593,55,
1.0667,pyjuque,457,Python,trading_core,⚡ Open Source Algorithmic Trading Bot for Python.,https://github.com/tudorelu/pyjuque,2026-04-02,"algorithmic-trading, binance, bitcoin, bot, ccxt, cryptocurrencies, ethereum, kucoin, okex, plotting, python3, strategy, trading",MIT,90,13,
1.063,strategies,5137,Unknown,trading_core,"quantitative trading with Javascript, Python, C++, PineScript, Blockly, MyLanguage(麦语言)",https://github.com/fmzquant/strategies,2026-04-03,,,1679,3,
1.0614,Deep_Learning_Machine_Learning_Stock,1730,Jupyter Notebook,trading_ml,Deep Learning and Machine Learning stocks represent promising opportunities for both long-term and short-term investors and traders.,https://github.com/LastAncientOne/Deep_Learning_Machine_Learning_Stock,2026-04-03,"algorithms, data-science, deep-learning, feature-engineering, feature-extraction, feature-selection, features-extraction, financial-engineering, machine-learning, neural-network, prediction, stock-analysis, stock-data, stock-market, stock-prediction, stock-price-prediction, stock-prices, stock-trading, technical-analysis, trading",MIT,367,4,
1.0609,TradingGym,1860,Python,trading_ml,Trading and Backtesting environment for training reinforcement learning agent or simple rule base algo.,https://github.com/Yvictor/TradingGym,2026-04-03,"backtest, backtesting-trading-strategies, python, reinforcement-learning, trading, trading-api, trading-bot, trading-platform, trading-simulator, trading-strategies",MIT,370,11,
1.0452,QuantMuse,2223,Python,trading_core,"A comprehensive quantitative trading system with AI-powered analysis, real-time data processing, and advanced risk management",https://github.com/0xemmkty/QuantMuse,2026-04-04,"machine-learning, python, quantitative-trading",MIT,488,6,
1.044,crypto-rl,946,Python,trading_ml,Deep Reinforcement Learning toolkit: record and replay cryptocurrency limit order book data & train a DDQN agent,https://github.com/sadighian/crypto-rl,2026-04-04,"arctic, bitcoin, bitfinex, coinbase, coinbase-pro, cryptocurrencies, deep-reinforcement-learning, dqn, hft, limit-order-book, mongodb, multiprocessing, multithreading, order-book, orderbook, recorder, tick-data, tickstore, trading, trading-algorithms",,241,5,
1.0436,Stock-Price-Predictor,316,HTML,trading_ml,"This project seeks to utilize Deep Learning models, Long-Short Term Memory (LSTM) Neural Network algorithm, to predict stock prices. ",https://github.com/Rajat-dhyani/Stock-Price-Predictor,2026-03-18,"capstone, deep-learning, jupyter-notebook, keras-tensorflow, long-short-term-memory, lstm, machine-learning, neural-network-algorithm, numpy, pandas, prediction, python, recurrent-neural-networks, stock-price-predictor, stock-prices",,165,5,
1.0401,basana,822,Python,trading_core,"A Python async and event driven framework for algorithmic trading, with a focus on crypto currencies.",https://github.com/gbeced/basana,2026-04-02,"algorithmic-trading, asyncio, backtesting, binance, cryptocurrency, trading-algorithms, trading-bot",NOASSERTION,110,2,
1.0396,CEX-Option-Futures-Crypto-Quant-Algorithm-Trading-Bot,476,Python,trading_core,https://t.me/yeahrbb Automated cex option futures spot algorithm crypto quant binance bitget bybit kucoin trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance bot,https://github.com/yeahrb/CEX-Option-Futures-Crypto-Quant-Algorithm-Trading-Bot,2026-04-01,"binance, binancetrading, bitget, bot, bybit, cex, crypto, cryptocurrency, futures, futures-trading, kucoin, option, quant, stock, trading, trading-algorithm, trading-algorithms-bot, trading-strategy",,30,10,
1.0285,Personae,1400,Python,trading_ml,📈 Personae is a repo of implements and environment of Deep Reinforcement Learning & Supervised Learning for Quantitative Trading.,https://github.com/Ceruleanacg/Personae,2026-04-01,"paper, reinforcement-learning, stock, stock-data, stock-price-prediction, supervised-learning, time-series-prediction, trading",MIT,340,9,
1.0282,best-of-algorithmic-trading,777,Unknown,trading_core,"A ranked list of algorithmic trading open-source libraries, frameworks, bots, tools, books, communities, education materials. Updated weekly.",https://github.com/merovinh/best-of-algorithmic-trading,2026-04-03,"algorithmic-trading, algotrading, best-of-algotrading, trading, trading-api, trading-bot",CC-BY-SA-4.0,121,1,
1.0237,crypto-trading-bot,3452,TypeScript,trading_infra,"Cryptocurrency trading bot in javascript for Bitfinex, Bitmex, Binance, Bybit ... (public edition)",https://github.com/Haehnchen/crypto-trading-bot,2026-04-03,"binance, bitfinex, bitmex, bot, bybit, ccxt, coinbase, crypto, cryptocurrency, docker, exchange, javascript, margin, nodejs, trading, trading-bot, trading-strategies, tradingview, websocket",MIT,1034,118,
1.0188,freqtrade,48316,Python,topic_search,"Free, open source crypto trading bot",https://github.com/freqtrade/freqtrade,2026-04-04,"algorithmic-trading, bitcoin, cryptocurrencies, cryptocurrency, freqtrade, python, telegram-bot, trade, trading-bot",GPL-3.0,10066,39,
1.0157,High-Frequency-Trading-Model-with-IB,2899,Python,trading_core,A high-frequency trading model using Interactive Brokers API with pairs and mean-reversion in Python,https://github.com/jamesmawm/High-Frequency-Trading-Model-with-IB,2026-04-04,,MIT,684,12,
1.0147,stock-prediction-deep-neural-learning,672,Jupyter Notebook,trading_ml,Predicting stock prices using a TensorFlow LSTM (long short-term memory) neural network for times series forecasting,https://github.com/JordiCorbilla/stock-prediction-deep-neural-learning,2026-03-31,"crypto, cryptocurrency, deep-learning, deep-neural-networks, finance, jupyter-notebook, lstm, lstm-model, lstm-neural-networks, machine-learning, market-data, recurrent-neural-networks, stock, stock-prediction, stock-prices, time-series, yfinance",CC0-1.0,125,0,
1.0132,qlib,40144,Python,topic_search,"Qlib is an AI-oriented Quant investment platform that aims to use AI tech to empower Quant Research, from exploring ideas to implementing productions. Qlib supports diverse ML modeling paradigms, including supervised learning, market dynamics modeling, and RL, and is now equipped with https://github.com/microsoft/RD-Agent to automate R&D process.",https://github.com/microsoft/qlib,2026-04-04,"algorithmic-trading, auto-quant, deep-learning, finance, fintech, investment, machine-learning, paper, platform, python, quant, quant-dataset, quant-models, quantitative-finance, quantitative-trading, research, research-paper, stock-data",MIT,6289,388,
1.003,abu,16710,Python,topic_search,阿布量化交易系统(股票，期权，期货，比特币，机器学习) 基于python的开源量化交易，量化投资架构,https://github.com/bbfamily/abu,2026-04-04,"algorithmic-trading, bitcoin, machine-learning, matplotlib, numpy, pandas, quant, quantitative-trading, stock, trade, trading",GPL-3.0,4487,3,
1.0016,deep-trading-agent,793,Python,trading_ml,Deep Reinforcement Learning based Trading Agent for Bitcoin,https://github.com/samre12/deep-trading-agent,2026-03-19,"agent, artificial-intelligence, bitcoin, deep-q-network, deep-reinforcement-learning, deep-sense, recurrent-neural-networks, trading",MIT,205,6,
1.0013,Lean,18226,C#,topic_search,"Lean Algorithmic Trading Engine by QuantConnect (Python, C#)",https://github.com/QuantConnect/Lean,2026-04-04,"algorithm, algorithmic-trading-engine, c-sharp, finance, forex, lean-engine, options, python, quantconnect, stock-indicators, trading, trading-algorithms, trading-bot, trading-platform, trading-strategies",Apache-2.0,4660,269,
1.0009,poly-maker,1006,Python,trading_core,An automated market making bot for Polymarket that provides liquidity by maintaining orders on both sides of the order book with customizable parameters   configured via Google Sheets.,https://github.com/warproxxx/poly-maker,2026-04-04,,MIT,387,4,
0.997,stock-bot,304,Python,trading_core,An open-source Python backtesting engine for designing and evaluating daily stock trading algorithms against real historical market data.,https://github.com/ryantcullen/stock-bot,2026-03-28,"finance, open-source, quantitative-finance, stock-market, trading-algorithms",AGPL-3.0,87,0,
0.9935,awesome-quant,25322,HTML,topic_search,"A curated list of insanely awesome libraries, packages and resources for Quants (Quantitative Finance)",https://github.com/wilsonfreitas/awesome-quant,2026-04-04,"algorithmic-trading-engine, algorithmic-trading-library, algotrading, arbitrage-bot, awesome, awesome-list, finance, finance-api, financial-data, financial-instruments, google-finance, quant, quantitative-finance, quantitative-trading, stock-data, technical-analysis, trading-algorithms, trading-bot, trading-strategies, yahoo-finance",,3353,29,
0.9862,FinRL,14663,Jupyter Notebook,topic_search,FinRL®:  Financial Reinforcement Learning. 🔥,https://github.com/AI4Finance-Foundation/FinRL,2026-04-04,"algorithmic-trading, deep-reinforcement-learning, drl-algorithms, drl-framework, drl-trading-agents, finance, fintech, multi-agent-learning, openai-gym, pythorch, stock-markets, stock-trading, tensorflow2, trading-tasks",MIT,3252,298,
0.9804,stock,12140,Python,topic_search,"stock股票.获取股票数据,计算股票指标,筹码分布,识别股票形态,综合选股,选股策略,股票验证回测,股票自动交易,支持PC及移动设备。",https://github.com/myhhub/stock,2026-04-04,"backtest, backtesting, broker-trading-platform, cyq, distribution-of-chips, position-cost-distribution, quantitative, quantitative-finance, stock, stocks, strategies, strategy",Apache-2.0,2519,3,
0.9736,StockSharp,9560,C#,topic_search,"Algorithmic trading and quantitative trading open source platform to develop trading robots (stock markets, forex, crypto, bitcoins, and options).",https://github.com/StockSharp/StockSharp,2026-04-03,"algorithmic-trading, algorithmic-trading-engine, backtesting, bitcoins, broker, brokers, c-sharp, crypto, cryptocurrency, finance, fixprotocol, forex, hft-trading, interactive-brokers, quantitative-finance, stocks, trading, trading-platform, trading-robots, trading-strategies",Apache-2.0,2095,9,
0.9715,tensortrade,6122,Python,trading_ml,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",https://github.com/tensortrade-org/tensortrade,2026-04-04,,Apache-2.0,1220,44,
0.9681,Factor-Research,392,Jupyter Notebook,trading_ml,"Advanced Quantitative Factor Research: ML-powered stock return prediction with 72% performance improvement. Features comprehensive alpha factor library, systematic feature selection, and deep learning models (LSTM+ResNet achieving IC=0.06476).",https://github.com/nuglifeleoji/Factor-Research,2026-04-02,"alpha-factors, backtesting, deep-learning, factor-modeling, feature-selection, lstm, machine-learning, pytorch, transformer",,53,0,
0.9607,mlbot_tutorial,514,Jupyter Notebook,trading_core,A tutorial for algorithmic trading bot using machine learning.,https://github.com/richmanbtc/mlbot_tutorial,2026-03-22,,CC0-1.0,189,0,
0.9562,Crypto-Signal,5514,Python,topic_search,"Github.com/CryptoSignal - Trading & Technical Analysis Bot - 4,100+ stars, 1,100+ forks",https://github.com/CryptoSignal/Crypto-Signal,2026-04-03,"abenezer-mamo, algorithmic-trading, binance, binance-api, bitcoin, bittrex-api, coinbase, coinbase-api, coinbase-pro, crypto, crypto-signal, cryptosignal, cryptotrading, ethereum, gdax, mamo, technical-analysis, trading, trading-bot, trading-strategies",MIT,1342,59,
0.953,Machine-Learning-for-Algorithmic-Trading-Bots-with-Python,402,Jupyter Notebook,trading_core,,https://github.com/PacktPublishing/Machine-Learning-for-Algorithmic-Trading-Bots-with-Python,2026-03-09,,MIT,167,2,
0.9521,quantstats,6924,Python,topic_search,"Portfolio analytics for quants, written in Python",https://github.com/ranaroussi/quantstats,2026-04-04,"algo-trading, algorithmic-trading, algotrading, finance, plotting, python, quant, quantitative-analysis, quantitative-finance, quantitative-trading, visualization",Apache-2.0,1142,5,
0.9516,awesome-systematic-trading,7705,Python,topic_search,"A curated list of awesome libraries, packages, strategies, books, blogs, tutorials for systematic trading.",https://github.com/paperswithbacktest/awesome-systematic-trading,2026-04-04,"algorithmic-trading, algotrading, alpha, arbitrage-bot, awesome, awesome-list, book, finance, futures, futures-historical-data, futures-market, futuresmarkets, paper, quant, quantitative-finance, quantitative-trading, trading-algorithms, trading-bot, trading-strategies",,1092,17,
0.9514,jesse,7636,JavaScript,topic_search,An advanced crypto trading bot written in Python,https://github.com/jesse-ai/jesse,2026-04-03,"algo-trading, algorithmic-trading, bitcoin, bot, crypto, crypto-bot, crypto-bot-trading, cryptocurrency, framework, jesse, python, quantitative-finance, quantitative-trading, trade, trading, trading-algorithms, trading-bot, trading-strategies",MIT,1078,6,
0.9469,OctoBot,5552,Python,topic_search,"Free open source crypto trading bot to automate AI, Grid, DCA and TradingView strategies on Binance, Hyperliquid and 15+ exchanges, with a simple interface.",https://github.com/Drakkar-Software/OctoBot,2026-04-04,"ai-trading, backtest, binance-api, bitcoin, coinbase-bot, cryptocurrencies, free, hyperliquid-trading-bot, paper-trading, python, solana, telegrambot, trading-bot, tradingview-pinescript-signal-alert-bot",GPL-3.0,1119,120,
0.9456,zvt,4054,Python,topic_search,modular quant framework.,https://github.com/zvtvz/zvt,2026-04-04,"algorithmic-trading, backtesting, cryptocurrency, fintech, fundamental-analysis, machine-learning, ml, python, quant, quantitative-finance, quantitative-trading, stock, stock-market, technical-analysis, trading-bot, trading-platform, trading-strategies, zvt",MIT,979,21,
0.9446,gekko,10167,JavaScript,topic_search,A bitcoin trading bot written in node - https://gekko.wizb.it/,https://github.com/askmike/gekko,2026-04-04,"bitcoin, exchange, gekko, trading-bot, trading-strategies",MIT,3841,0,
0.943,vectorbt,7070,Python,topic_search,⚡️ Lightning-fast backtesting engine to find your trading edge.,https://github.com/polakowo/vectorbt,2026-04-04,"algorithmic-trading, algorithmic-traiding, backtesting, cryptocurrency, data-science, data-visualization, finance, machine-learning, portfolio-optimization, quantitative-analysis, quantitative-finance, time-series, trading, trading-strategies",NOASSERTION,906,134,
0.9409,UNICORN-Binance-WebSocket-API,816,Python,data_pipeline,"Real-time Binance market data streaming console with WebSocket stream management, live ticker snapshots, and multi-exchange support.",https://github.com/gesine1541ro7/UNICORN-Binance-WebSocket-API,2026-03-23,"api-wrapper, binance, binance-api, candlestick, cryptocurrency, data-feed, futures, kline, market-data, orderbook, python, real-time, rich-tui, spot-trading, streaming, ticker, trading, websocket, websocket-client, webstream",MIT,457,0,
0.9397,botflow,1196,Python,trading_core,"Python Fast Dataflow programming  framework for Data pipeline work( Web Crawler,Machine Learning,Quantitative Trading.etc)",https://github.com/kkyon/botflow,2026-03-30,,NOASSERTION,103,4,
0.9392,deep_trader,1492,Python,trading_ml,This project uses reinforcement learning on stock market and agent tries to learn trading. The goal is to check if the agent can learn to read tape. The project is dedicated to hero in life great Jesse Livermore. ,https://github.com/deependersingla/deep_trader,2026-04-03,,,499,11,
0.9366,RLTrader,1849,Python,trading_ml,A cryptocurrency trading environment using deep reinforcement learning and OpenAI's gym,https://github.com/notadamking/RLTrader,2026-04-01,,GPL-3.0,548,43,
