signal_score,name,stars,language,category,description,url,last_updated,topics,license,forks,open_issues,readme_snippet
1.1627,Riskfolio-Lib,3834,C++,trading_core,Portfolio Optimization and Quantitative Strategic Asset Allocation in Python,https://github.com/dcajasn/Riskfolio-Lib,2026-03-27,"asset-allocation, convex-optimization, cvar-optimization, cvxpy, drawdown-model, duration-matching, efficient-frontier, finance, investment, investment-analysis, portfolio-management, portfolio-optimization, principal-components-regression, quantitative-finance, risk-contribution, risk-factors, risk-parity, sharpe-ratio, stepwise-regression, trading",BSD-3-Clause,620,0,
1.149,TradeMaster,2540,Jupyter Notebook,trading_core,TradeMaster is an open-source platform for quantitative trading empowered by reinforcement learning :fire: :zap: :rainbow:,https://github.com/TradeMaster-NTU/TradeMaster,2026-03-26,"finance, fintech, investment-strategies, jupyter-notebook, machine-learning, python, pytorch, quantitative-trading, reinforcement-learning, stock-market, trading-platform",Apache-2.0,492,24,
1.1473,pybroker,3245,Python,trading_core,Algorithmic Trading in Python with Machine Learning,https://github.com/edtechre/pybroker,2026-03-26,"ai, algorithmic-trading, algotrading, artificial-intelligence, backtesting, crypto, cryptocurrency, data-science, finance, framework, investment, machine-learning, python, quantitative-finance, stocks, trading, trading-strategies",NOASSERTION,419,6,
1.1401,polymarket-market-maker-bot,321,Python,trading_core,"Polymarket trading bot, production-ready market-making bot for Polymarket’s CLOB. It manages inventory, places optimal quotes, handles cancel/replace cycles, and applies automated risk controls. Designed for efficient spread capture, balanced YES/NO exposure, and real-time orderbook trading with low latency and gas-optimized operations.",https://github.com/lorine93s/polymarket-market-maker-bot,2026-03-27,"algorithmic-trading, automated-trading, copy-trading-bot, copytrading-bot, high-frequency-trading, inventory-management, liquidity-provider, liquidity-providers, market-maker-bot, polymarket-bot, polymarket-copy-trade, polymarket-copy-trading-bot, polymarket-market-maker-bot, polymarket-trade-bot, polymarket-trading-bot, polymarket-trading-bot-tools, polymarket-trading-strategy, prediction-markets, trading-bot, websocket",,185,4,
1.1384,howtrader,893,Python,trading_core,"Howtrader: A crypto quant framework for developing, backtesting, and executing your own trading strategies. Seamlessly integrates with TradingView and other third-party signals. Simply send a post request to automate trading and order placement. Supports Binance and Okex exchanges.",https://github.com/51bitquant/howtrader,2026-03-25,"51bitquant, algo, binance, binance-api, binance-bot, binance-trader, bitcoin, cryptocurrency, eth, okx-exchange, okx-v5, python, quant, quantitative, trader, trading, tradingview, tradingview-alert, tradingview-webhooks, vnpy",MIT,337,23,
1.1335,bitquant,1127,Python,trading_core,51bitquant Python数字货币量化交易视频 CCXT框架 爬取交易所数据 比特币量化交易 交易机器人51bitquant tradingbot cryptocurrency quantitative trading btc trading,https://github.com/51bitquant/bitquant,2026-03-26,"51bitquant, algorithmic-trading, ccxt, cryptocurrency, gekko, high-frequency-trading, klines, marketmaker, python, quant, quantitative-finance, trading, trading-bot, trading-strategies, tradingview, vnpy",MIT,318,2,
1.1306,blankly,2418,Python,trading_core,"🚀 💸  Easily build, backtest and deploy your algo in just a few lines of code. Trade stocks, cryptos, and forex across exchanges w/ one package.",https://github.com/blankly-finance/blankly,2026-03-25,"algotrading, binance, blankly, bot, bot-framework, bots, coinbase, crypto, cryptocurrency, framework, investment, platform, python, stocks, trading, trading-bot, trading-strategies",LGPL-3.0,310,32,
1.1255,barter-rs,2035,Rust,trading_core,Open-source Rust framework for building event-driven live-trading & backtesting systems,https://github.com/barter-rs/barter-rs,2026-03-26,"algo-trading, algorithmic-trading, algotrading, backtesting, backtesting-engine, backtesting-frameworks, backtesting-trading-strategies, crypto-bot, event-driven, hft, high-frequency-trading, market-making, quant, quantitative-finance, rust, trading-bot, trading-platform, trading-simulator, trading-strategies, trading-systems",MIT,326,72,
1.1227,QuantDinger,1058,Python,trading_core,"AI-driven, local-first quantitative trading platform for research, backtesting and live execution. Python-native, privacy-first, open source.",https://github.com/brokermr810/QuantDinger,2026-03-27,"ai-trading, algo-trading, algorithmic-trading, backtesting, llm, local-first, multi-agent, polymarket, quantitative-trading, systematic-trading, trading-platform, vibe-coding, vibe-trading",Apache-2.0,265,6,
1.1193,adamant-tradebot,776,JavaScript,trading_core,"Free self-hosted market-making bot for crypto projects & token issuers. Volume, spread, liquidity, price ranges, and dynamic order books — all in one.",https://github.com/Adamant-im/adamant-tradebot,2026-03-26,"algorithmic-trading, bitcoin, blockchain, crypto, crypto-bot, crypto-exchanges, cryptocurrency, liquidity, market-liquidity, market-making, order-book, orderbook, self-hosted, spread, trading, trading-bot, trading-volume, volume",,236,9,
1.1188,Options-Trading-Strategies-in-Python,976,Python,trading_core,Developing Options Trading Strategies using Technical Indicators and Quantitative Methods,https://github.com/PyPatel/Options-Trading-Strategies-in-Python,2026-03-26,"indicators, machine-learning, machine-learning-algorithms, options-trading, options-trading-strategies, python, python3, quantitative, quantitative-finance, quantitative-investment, quantitative-strategies, quantitative-trading, technical-indicators",,244,6,
1.1138,Quantitative-Notebooks,1319,Jupyter Notebook,trading_core,"Educational notebooks on quantitative finance, algorithmic trading, financial modelling and investment strategy",https://github.com/LongOnly/Quantitative-Notebooks,2026-03-25,"algorithmic-trading, algotrading, asset-allocation, asset-management, asset-pricing, data-analysis, data-science, financial-analysis, jupyter, machine-learning, notebook, pairs-trading, python, quantitative-finance, quantitative-trading, stock-trading, trading-algorithms, trading-strategies",Apache-2.0,215,0,
1.1118,algotrading,1519,Python,trading_core,Algorithmic trading framework for cryptocurrencies.,https://github.com/ivopetiz/algotrading,2026-03-26,"algorithmic-trading, algotrading, backtest, backtesting-trading-strategies, bot, crypto, crypto-algotrading, cryptocurrencies, cryptocurrency, cryptocurrency-exchanges, framework, hft, hft-trading, high-frequency-trading, realtime, trading, trading-algorithms, trading-api, trading-bot, trading-simulator",MIT,195,8,
1.104,ccxt,41527,Python,trading_infra,A cryptocurrency trading API with more than 100 exchanges in JavaScript / TypeScript / Python / C# / PHP / Go ,https://github.com/ccxt/ccxt,2026-03-27,"altcoin, api, arbitrage, bitcoin, bot, btc, crypto, cryptocurrencies, cryptocurrency, eth, ethereum, exchange, invest, library, market-data, memecoin, merchant, strategy, trade, trading",MIT,8562,1375,
1.0993,Quantdom,761,Python,trading_core,Python-based framework for backtesting trading strategies & analyzing financial markets [GUI :neckbeard:],https://github.com/constverum/Quantdom,2026-03-14,"algorithmic-trading, algotrading, backtesting, finance, financial-analysis, fintech, investment, quant, quantitative-finance, stock-market, trading, trading-platform, trading-strategies",Apache-2.0,190,11,
1.0989,algobot,953,Python,trading_core,"Cryptocurrency trading bot with a graphical user interface with support for simulations, backtests, optimizations, and running live bots.",https://github.com/ZENALC/algobot,2026-03-25,"backtests, bot, crypto, cryptocurrency, optimizations, pyqt, pyqt5, python, robot, simulations, telegram, trade, trading",GPL-3.0,178,23,
1.0837,indicator,828,Go,trading_core,"Indicator Go delivers a rich set of technical analysis indicators, customizable strategies, and a powerful backtesting framework. No dependencies, just pure simplicity. ✨ See how! 👀",https://github.com/cinar/indicator,2026-03-21,"algorithmic-trading, bollinger-bands, finance, financial-instruments, indicator, indicators, macd, quant, quantative-finance, quantative-trading, quantitative-finance, stock-analysis, stock-market, technical-analysis, technical-analysis-indicators, technical-analysis-library, trading, trading-algorithms, trading-strategies, yahoo-finance",AGPL-3.0,150,40,
1.0784,mmb,599,Rust,trading_core,"Trading bot implemented in Rust, with market making and strategy automation for any exchange or blockchain.",https://github.com/purefinance/mmb,2026-03-23,"bot, crypto, cryptocurrency, marketmaker, marketmaking, orderbook, rust, rust-lang, serum, trading-bot, trading-strategies",GPL-3.0,103,1,
1.0731,investing-algorithm-framework,707,Python,trading_core,"Framework for developing, backtesting, and deploying automated trading algorithms and trading bots.",https://github.com/coding-kitties/investing-algorithm-framework,2026-03-26,"algorithmic-trading, backtesting, backtesting-trading-strategies, cryptocurrency, python, quantitative, quantitative-analysis, quantitative-finance, quantitative-trading, trade, trading, trading-bot, trading-bots, trading-strategies",Apache-2.0,93,18,
1.0722,alpha-rptr,639,Python,trading_core,"A trading bot for automated algorithmic trading on Binance Futures, Bybit, BitMEX and FTX written in python.",https://github.com/TheFourGreatErrors/alpha-rptr,2026-03-25,"algo, algorithmic-trading, binance, binance-futures, bitcoin, bitmex, bot, bybit, crypto, cryptocurrency, ftx, ftx-exchange, python, quantitative-trading, trading, trading-bot, trading-systems, websocket",MIT,81,1,
1.0667,nautilus_trader,21447,Rust,trading_infra,Production-grade Rust-native trading engine with deterministic event-driven architecture,https://github.com/nautechsystems/nautilus_trader,2026-03-27,"algorithmic-trading-engine, artificial-intelligence, crypto-trading, equity-trading, forex, futures-trading, machine-learning, options-trading, python, rust, sports-betting, trading, trading-platform",LGPL-3.0,2541,62,
1.0636,pyjuque,456,Python,trading_core,⚡ Open Source Algorithmic Trading Bot for Python.,https://github.com/tudorelu/pyjuque,2026-03-19,"algorithmic-trading, binance, bitcoin, bot, ccxt, cryptocurrencies, ethereum, kucoin, okex, plotting, python3, strategy, trading",MIT,90,13,
1.063,strategies,5128,Unknown,trading_core,"quantitative trading with Javascript, Python, C++, PineScript, Blockly, MyLanguage(麦语言)",https://github.com/fmzquant/strategies,2026-03-26,,,1677,3,
1.0431,QuantMuse,2126,Python,trading_core,"A comprehensive quantitative trading system with AI-powered analysis, real-time data processing, and advanced risk management",https://github.com/0xemmkty/QuantMuse,2026-03-25,"machine-learning, python, quantitative-trading",MIT,471,6,
1.0403,basana,821,Python,trading_core,"A Python async and event driven framework for algorithmic trading, with a focus on crypto currencies.",https://github.com/gbeced/basana,2026-03-26,"algorithmic-trading, asyncio, backtesting, binance, cryptocurrency, trading-algorithms, trading-bot",NOASSERTION,109,2,
1.0399,CEX-Option-Futures-Crypto-Quant-Algorithm-Trading-Bot,474,Python,trading_core,https://t.me/yeahrbb Automated cex option futures spot algorithm crypto quant binance bitget bybit kucoin trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance bot,https://github.com/yeahrb/CEX-Option-Futures-Crypto-Quant-Algorithm-Trading-Bot,2026-03-25,"binance, binancetrading, bitget, bot, bybit, cex, crypto, cryptocurrency, futures, futures-trading, kucoin, option, quant, stock, trading, trading-algorithm, trading-algorithms-bot, trading-strategy",,30,10,
1.0265,best-of-algorithmic-trading,758,Unknown,trading_core,"A ranked list of algorithmic trading open-source libraries, frameworks, bots, tools, books, communities, education materials. Updated weekly.",https://github.com/merovinh/best-of-algorithmic-trading,2026-03-26,"algorithmic-trading, algotrading, best-of-algotrading, trading, trading-api, trading-bot",CC-BY-SA-4.0,116,1,
1.0235,crypto-trading-bot,3451,TypeScript,trading_infra,"Cryptocurrency trading bot in javascript for Bitfinex, Bitmex, Binance, Bybit ... (public edition)",https://github.com/Haehnchen/crypto-trading-bot,2026-03-25,"binance, bitfinex, bitmex, bot, bybit, ccxt, coinbase, crypto, cryptocurrency, docker, exchange, javascript, margin, nodejs, trading, trading-bot, trading-strategies, tradingview, websocket",MIT,1038,118,
1.0186,freqtrade,48074,Python,topic_search,"Free, open source crypto trading bot",https://github.com/freqtrade/freqtrade,2026-03-27,"algorithmic-trading, bitcoin, cryptocurrencies, cryptocurrency, freqtrade, python, telegram-bot, trade, trading-bot",GPL-3.0,10016,39,
1.0156,High-Frequency-Trading-Model-with-IB,2901,Python,trading_core,A high-frequency trading model using Interactive Brokers API with pairs and mean-reversion in Python,https://github.com/jamesmawm/High-Frequency-Trading-Model-with-IB,2026-03-26,,MIT,683,12,
1.0123,qlib,39369,Python,topic_search,"Qlib is an AI-oriented Quant investment platform that aims to use AI tech to empower Quant Research, from exploring ideas to implementing productions. Qlib supports diverse ML modeling paradigms, including supervised learning, market dynamics modeling, and RL, and is now equipped with https://github.com/microsoft/RD-Agent to automate R&D process.",https://github.com/microsoft/qlib,2026-03-27,"algorithmic-trading, auto-quant, deep-learning, finance, fintech, investment, machine-learning, paper, platform, python, quant, quant-dataset, quant-models, quantitative-finance, quantitative-trading, research, research-paper, stock-data",MIT,6135,378,
1.0029,abu,16627,Python,topic_search,阿布量化交易系统(股票，期权，期货，比特币，机器学习) 基于python的开源量化交易，量化投资架构,https://github.com/bbfamily/abu,2026-03-27,"algorithmic-trading, bitcoin, machine-learning, matplotlib, numpy, pandas, quant, quantitative-trading, stock, trade, trading",GPL-3.0,4468,3,
1.0016,poly-maker,964,Python,trading_core,An automated market making bot for Polymarket that provides liquidity by maintaining orders on both sides of the order book with customizable parameters   configured via Google Sheets.,https://github.com/warproxxx/poly-maker,2026-03-26,,MIT,382,4,
1.0012,Lean,18103,C#,topic_search,"Lean Algorithmic Trading Engine by QuantConnect (Python, C#)",https://github.com/QuantConnect/Lean,2026-03-27,"algorithm, algorithmic-trading-engine, c-sharp, finance, forex, lean-engine, options, python, quantconnect, stock-indicators, trading, trading-algorithms, trading-bot, trading-platform, trading-strategies",Apache-2.0,4639,259,
0.9932,awesome-quant,25134,HTML,topic_search,"A curated list of insanely awesome libraries, packages and resources for Quants (Quantitative Finance)",https://github.com/wilsonfreitas/awesome-quant,2026-03-26,"algorithmic-trading-engine, algorithmic-trading-library, algotrading, arbitrage-bot, awesome, awesome-list, finance, finance-api, financial-data, financial-instruments, google-finance, quant, quantitative-finance, quantitative-trading, stock-data, technical-analysis, trading-algorithms, trading-bot, trading-strategies, yahoo-finance",,3319,20,
0.991,Stock-Prediction-Models,9271,Jupyter Notebook,topic_search,Gathers machine learning and deep learning models for Stock forecasting including trading bots and simulations,https://github.com/huseinzol05/Stock-Prediction-Models,2026-03-27,"deep-learning, deep-learning-stock, evolution-strategies, learning-agents, lstm, lstm-sequence, monte-carlo, monte-carlo-markov-chain, seq2seq, stock-market, stock-prediction-models, stock-price-forecasting, stock-price-prediction, strategy-agent, trading-bot",Apache-2.0,3020,47,
0.9861,FinRL,14579,Jupyter Notebook,topic_search,FinRL®:  Financial Reinforcement Learning. 🔥,https://github.com/AI4Finance-Foundation/FinRL,2026-03-27,"algorithmic-trading, deep-reinforcement-learning, drl-algorithms, drl-framework, drl-trading-agents, finance, fintech, multi-agent-learning, openai-gym, pythorch, stock-markets, stock-trading, tensorflow2, trading-tasks",MIT,3241,297,
0.9853,stock-bot,303,Python,trading_core,An open-source Python backtesting engine for designing and evaluating daily stock trading algorithms against real historical market data.,https://github.com/ryantcullen/stock-bot,2026-02-25,"finance, open-source, quantitative-finance, stock-market, trading-algorithms",AGPL-3.0,87,0,
0.9801,stock,12052,Python,topic_search,"stock股票.获取股票数据,计算股票指标,筹码分布,识别股票形态,综合选股,选股策略,股票验证回测,股票自动交易,支持PC及移动设备。",https://github.com/myhhub/stock,2026-03-26,"backtest, backtesting, broker-trading-platform, cyq, distribution-of-chips, position-cost-distribution, quantitative, quantitative-finance, stock, stocks, strategies, strategy",Apache-2.0,2499,2,
0.9735,StockSharp,9437,C#,topic_search,"Algorithmic trading and quantitative trading open source platform to develop trading robots (stock markets, forex, crypto, bitcoins, and options).",https://github.com/StockSharp/StockSharp,2026-03-27,"algorithmic-trading, algorithmic-trading-engine, backtesting, bitcoins, broker, brokers, c-sharp, crypto, cryptocurrency, finance, fixprotocol, forex, hft-trading, interactive-brokers, quantitative-finance, stocks, trading, trading-platform, trading-robots, trading-strategies",Apache-2.0,2088,9,
0.9658,mlbot_tutorial,514,Jupyter Notebook,trading_core,A tutorial for algorithmic trading bot using machine learning.,https://github.com/richmanbtc/mlbot_tutorial,2026-03-22,,CC0-1.0,190,0,
0.9576,Machine-Learning-for-Algorithmic-Trading-Bots-with-Python,402,Jupyter Notebook,trading_core,,https://github.com/PacktPublishing/Machine-Learning-for-Algorithmic-Trading-Bots-with-Python,2026-03-09,,MIT,168,2,
0.9562,Crypto-Signal,5501,Python,topic_search,"Github.com/CryptoSignal - Trading & Technical Analysis Bot - 4,100+ stars, 1,100+ forks",https://github.com/CryptoSignal/Crypto-Signal,2026-03-26,"abenezer-mamo, algorithmic-trading, binance, binance-api, bitcoin, bittrex-api, coinbase, coinbase-api, coinbase-pro, crypto, crypto-signal, cryptosignal, cryptotrading, ethereum, gdax, mamo, technical-analysis, trading, trading-bot, trading-strategies",MIT,1343,59,
0.9521,quantstats,6896,Python,topic_search,"Portfolio analytics for quants, written in Python",https://github.com/ranaroussi/quantstats,2026-03-27,"algo-trading, algorithmic-trading, algotrading, finance, plotting, python, quant, quantitative-analysis, quantitative-finance, quantitative-trading, visualization",Apache-2.0,1140,5,
0.9513,jesse,7597,JavaScript,topic_search,An advanced crypto trading bot written in Python,https://github.com/jesse-ai/jesse,2026-03-26,"algo-trading, algorithmic-trading, bitcoin, bot, crypto, crypto-bot, crypto-bot-trading, cryptocurrency, framework, jesse, python, quantitative-finance, quantitative-trading, trade, trading, trading-algorithms, trading-bot, trading-strategies",MIT,1074,5,
0.9509,awesome-systematic-trading,7524,Python,topic_search,"A curated list of awesome libraries, packages, strategies, books, blogs, tutorials for systematic trading.",https://github.com/paperswithbacktest/awesome-systematic-trading,2026-03-27,"algorithmic-trading, algotrading, alpha, arbitrage-bot, awesome, awesome-list, book, finance, futures, futures-historical-data, futures-market, futuresmarkets, paper, quant, quantitative-finance, quantitative-trading, trading-algorithms, trading-bot, trading-strategies",,1070,15,
0.9466,OctoBot,5518,Python,topic_search,"Free open source crypto trading bot to automate AI, Grid, DCA and TradingView strategies on Binance, Hyperliquid and 15+ exchanges, with a simple interface.",https://github.com/Drakkar-Software/OctoBot,2026-03-27,"ai-trading, backtest, binance-api, bitcoin, coinbase-bot, cryptocurrencies, free, hyperliquid-trading-bot, paper-trading, python, solana, telegrambot, trading-bot, tradingview-pinescript-signal-alert-bot",GPL-3.0,1106,115,
0.9456,zvt,4041,Python,topic_search,modular quant framework.,https://github.com/zvtvz/zvt,2026-03-26,"algorithmic-trading, backtesting, cryptocurrency, fintech, fundamental-analysis, machine-learning, ml, python, quant, quantitative-finance, quantitative-trading, stock, stock-market, technical-analysis, trading-bot, trading-platform, trading-strategies, zvt",MIT,978,21,
0.9447,gekko,10176,JavaScript,topic_search,A bitcoin trading bot written in node - https://gekko.wizb.it/,https://github.com/askmike/gekko,2026-03-26,"bitcoin, exchange, gekko, trading-bot, trading-strategies",MIT,3846,0,
0.9442,UNICORN-Binance-WebSocket-API,816,Python,data_pipeline,"Real-time Binance market data streaming console with WebSocket stream management, live ticker snapshots, and multi-exchange support.",https://github.com/gesine1541ro7/UNICORN-Binance-WebSocket-API,2026-03-23,"api-wrapper, binance, binance-api, candlestick, cryptocurrency, data-feed, futures, kline, market-data, orderbook, python, real-time, rich-tui, spot-trading, streaming, ticker, trading, websocket, websocket-client, webstream",MIT,457,0,
0.9426,vectorbt,6993,Python,topic_search,⚡️ Lightning-fast backtesting engine to find your trading edge.,https://github.com/polakowo/vectorbt,2026-03-26,"algorithmic-trading, algorithmic-traiding, backtesting, cryptocurrency, data-science, data-visualization, finance, machine-learning, portfolio-optimization, quantitative-analysis, quantitative-finance, time-series, trading, trading-strategies",NOASSERTION,898,133,
0.9413,botflow,1196,Python,trading_core,"Python Fast Dataflow programming  framework for Data pipeline work( Web Crawler,Machine Learning,Quantitative Trading.etc)",https://github.com/kkyon/botflow,2026-03-25,,NOASSERTION,103,4,
0.9354,financial-machine-learning,8460,Python,topic_search,A curated list of practical financial machine learning tools and applications.,https://github.com/firmai/financial-machine-learning,2026-03-27,"algorithmic-trading, cryptocurrency, finance, investment, quant, quantitative-finance, stock-market, trading-strategies",,1396,11,
0.9333,backtrader,20924,Python,topic_search,Python Backtesting library for trading strategies,https://github.com/mementum/backtrader,2026-03-26,"backtesting, metaclass, python, trading",GPL-3.0,4985,55,
0.9307,zipline,19550,Python,topic_search,"Zipline, a Pythonic Algorithmic Trading Library",https://github.com/quantopian/zipline,2026-03-26,"algorithmic-trading, python, quant, zipline",Apache-2.0,4951,368,
0.928,trading-vue-js,2276,JavaScript,topic_search,💹  Hackable charting lib for traders. You can draw literally ANYTHING on top of candlestick charts. [Not Maintained],https://github.com/tvjsx/trading-vue-js,2026-03-23,"algo-trading, bitcoin, candlestick-charts, charts, crypto, financial-analysis, finviz, overlays, reactive, trading, visualization, vue, vuejs",MIT,675,78,
0.926,ticker,6004,Go,topic_search,"Track stocks, crypto, and derivatives prices and positions in real time from your terminal",https://github.com/achannarasappa/ticker,2026-03-26,"bitcoin, crypto-trading, cryptocurrencies, derivatives, financial-markets, golang, golang-application, stock-market, stock-positions, stocks, stocks-app, terminal, terminal-app, ticker, trading, trading-software, tui",GPL-3.0,324,36,
0.9224,alpaca-trade-api-python,1862,Python,topic_search,Python client for Alpaca's trade API,https://github.com/alpacahq/alpaca-trade-api-python,2026-03-26,"algo-trading, alpaca, api, crypto, hacktoberfest, market-data, python, rest-api, stock-market, trade, trading, websocket",Apache-2.0,556,62,
0.922,awesome-systematic-trading,3741,HTML,topic_search,"A curated list of insanely awesome libraries, packages and resources for systematic trading. Crypto, Stock, Futures, Options, CFDs, FX, and more | 量化交易 | 量化投资",https://github.com/wangzhe3224/awesome-systematic-trading,2026-03-26,"algorithmic-trading, alpha, awesome-list, backtesting, bitcoin, cryptocurrencies, cryptocurrency, finance, finances, golang, python, quant, quantitative-trading, rust, systematic-trading, systematic-trading-strategies, trading, trading-algorithms, trading-bot, trading-strategies",MIT,459,4,
0.9144,profitmaker,346,TypeScript,trading_infra,"Open source, customized, extendable trading platform that supports 100+ crypto exchanges.",https://github.com/suenot/profitmaker,2026-03-26,"binance, bitcoin, bot, ccxt, crypto, cryptocurrency, dashboard, exchange, exchange-markets, exchange-trading, stock, stock-data, terminal, trade, trader, trader-workstation, trading, trading-api, trading-platform, trading-strategies",,89,30,
0.9099,ccxt-rest,484,JavaScript,trading_infra,Open Source Unified REST API of 100+ Crypto Exchange Sites (18k+ docker pulls) - https://ccxt-rest.io/,https://github.com/ccxt-rest/ccxt-rest,2026-03-23,"altcoin, api, arbitrage, bitcoin, bot, btc, crypto, cryptocurrency, docker, eth, ethereum, exchange, rest, trading",MIT,84,42,
0.9063,intelligent-trading-bot,1650,Python,topic_search,Intelligent Trading Bot: Automatically generating signals and trading based on machine learning and feature engineering,https://github.com/asavinov/intelligent-trading-bot,2026-03-26,"algorithmic-trading, artificial-intelligence, bitcoin, crypto, crypto-trading, cryptocurrency, feature-engineering, machine-learning, trading, trading-bots",MIT,373,43,
0.9062,nof1-tracker,747,TypeScript,trading_ml,A command-line tool for tracking nof1.ai AI Agent trading signals and automatically executing Binance futures trades,https://github.com/terryso/nof1-tracker,2026-03-26,nof1,MIT,206,26,
0.905,bxbot,864,Java,topic_search,A simple Bitcoin trading bot written in Java.,https://github.com/gazbert/bxbot,2026-03-26,"bitcoin, bitfinex, bitstamp, bot, btc, coinbase, crypto, crypto-bot, crypto-trading, cryptocurrencies, cryptocurrency, cryptocurrency-exchanges, exchange-api, gemini, java, kraken, rest-api, trading, trading-api, tradingbot",MIT,289,9,
