signal_score,name,stars,language,category,description,url,last_updated,topics,license,forks,open_issues,readme_snippet
1.09,ampyfin,428,Python,trading_core,"End-to-end ensemble trading framework that trains, backtests, and promotes validated strategies to live execution.",https://github.com/AmpyFin/ampyfin,2026-03-21,"algo-trading, algorithmic-trading, ensemble-learning, finance, machine-learning, open-source, python, trade, trading-algorithms, trading-bot, trading-strategies",MIT,138,14,
1.0885,qf-lib,904,Python,trading_core,"Modular Python library that provides an advanced event driven backtester and a set of high quality tools for quantitative finance. Integrated with various data vendors and brokers, supports Crypto, Stocks and Futures.",https://github.com/quarkfin/qf-lib,2026-03-24,"backtesting, backtesting-frameworks, backtesting-trading-strategies, finance, investment-analysis, python, quant, quantitative-finance, trading, trading-simulator, trading-strategies",Apache-2.0,130,17,
1.0871,rl_trading,288,Python,trading_core,An environment to high-frequency trading agents under reinforcement learning,https://github.com/ucaiado/rl_trading,2026-02-23,"ai, interest-rates, machine-learning, python, q-learning, reinforcement-learning, rl, simulation, tile-coding, trading",Apache-2.0,120,0,
1.0848,indicator,828,Go,trading_core,"Indicator Go delivers a rich set of technical analysis indicators, customizable strategies, and a powerful backtesting framework. No dependencies, just pure simplicity. ✨ See how! 👀",https://github.com/cinar/indicator,2026-03-21,"algorithmic-trading, bollinger-bands, finance, financial-instruments, indicator, indicators, macd, quant, quantative-finance, quantative-trading, quantitative-finance, stock-analysis, stock-market, technical-analysis, technical-analysis-indicators, technical-analysis-library, trading, trading-algorithms, trading-strategies, yahoo-finance",AGPL-3.0,150,40,
1.0794,mmb,599,Rust,trading_core,"Trading bot implemented in Rust, with market making and strategy automation for any exchange or blockchain.",https://github.com/purefinance/mmb,2026-03-23,"bot, crypto, cryptocurrency, marketmaker, marketmaking, orderbook, rust, rust-lang, serum, trading-bot, trading-strategies",GPL-3.0,103,1,
1.0769,huobi_futures_Python,269,Python,trading_core,"An Asynchronous Event-driven High-frequency Trading System,huobi future,huobi coin margined swap, huobi usdt margined swap included.",https://github.com/hbdmapi/huobi_futures_Python,2026-02-24,"hbdm, huobi, huobi-api, huobi-future, huobi-future-api, huobi-future-websocket, huobi-swap, huobi-swap-api, huobi-swap-python, huobi-swap-websocket",MIT,112,9,
1.0737,investing-algorithm-framework,707,Python,trading_core,"Framework for developing, backtesting, and deploying automated trading algorithms and trading bots.",https://github.com/coding-kitties/investing-algorithm-framework,2026-03-24,"algorithmic-trading, backtesting, backtesting-trading-strategies, cryptocurrency, python, quantitative, quantitative-analysis, quantitative-finance, quantitative-trading, trade, trading, trading-bot, trading-bots, trading-strategies",Apache-2.0,93,16,
1.0712,alpha-rptr,638,Python,trading_core,"A trading bot for automated algorithmic trading on Binance Futures, Bybit, BitMEX and FTX written in python.",https://github.com/TheFourGreatErrors/alpha-rptr,2026-03-21,"algo, algorithmic-trading, binance, binance-futures, bitcoin, bitmex, bot, bybit, crypto, cryptocurrency, ftx, ftx-exchange, python, quantitative-trading, trading, trading-bot, trading-systems, websocket",MIT,81,1,
1.0704,bulbea,2266,Python,trading_ml,:boar: :bear: Deep Learning based Python Library for Stock Market Prediction and Modelling,https://github.com/achillesrasquinha/bulbea,2026-03-24,"deep-learning, finance, machine-learning, prediction, python-library, quantitative-finance, quantitative-trading, sentiment-analysis, stock-market, stock-market-prediction, stock-prediction",NOASSERTION,485,36,
1.0666,nautilus_trader,21405,Rust,trading_infra,Production-grade Rust-native trading engine with deterministic event-driven architecture,https://github.com/nautechsystems/nautilus_trader,2026-03-24,"algorithmic-trading-engine, artificial-intelligence, crypto-trading, equity-trading, forex, futures-trading, machine-learning, options-trading, python, rust, sports-betting, trading, trading-platform",LGPL-3.0,2535,63,
1.0656,ai-trader,528,Python,trading_core,"Backtrader-powered backtesting framework for algorithmic trading, featuring 20+ strategies, multi-market support, CLI tools, and an integrated MCP server for professional traders.",https://github.com/whchien/ai-trader,2026-03-23,"ai, ai-agents, algorithmic-trading, backtrader, cli, mcp, mcp-server, portfolio-management, quantitative-finance, stock-price-prediction, trading",GPL-3.0,74,3,
1.0646,pyjuque,456,Python,trading_core,⚡ Open Source Algorithmic Trading Bot for Python.,https://github.com/tudorelu/pyjuque,2026-03-19,"algorithmic-trading, binance, bitcoin, bot, ccxt, cryptocurrencies, ethereum, kucoin, okex, plotting, python3, strategy, trading",MIT,90,13,
1.0626,strategies,5122,Unknown,trading_core,"quantitative trading with Javascript, Python, C++, PineScript, Blockly, MyLanguage(麦语言)",https://github.com/fmzquant/strategies,2026-03-23,,,1679,3,
1.0616,Deep_Learning_Machine_Learning_Stock,1726,Jupyter Notebook,trading_ml,Deep Learning and Machine Learning stocks represent promising opportunities for both long-term and short-term investors and traders.,https://github.com/LastAncientOne/Deep_Learning_Machine_Learning_Stock,2026-03-24,"algorithms, data-science, deep-learning, feature-engineering, feature-extraction, feature-selection, features-extraction, financial-engineering, machine-learning, neural-network, prediction, stock-analysis, stock-data, stock-market, stock-prediction, stock-price-prediction, stock-prices, stock-trading, technical-analysis, trading",MIT,369,4,
1.0611,TradingGym,1855,Python,trading_ml,Trading and Backtesting environment for training reinforcement learning agent or simple rule base algo.,https://github.com/Yvictor/TradingGym,2026-03-24,"backtest, backtesting-trading-strategies, python, reinforcement-learning, trading, trading-api, trading-bot, trading-platform, trading-simulator, trading-strategies",MIT,371,11,
1.0539,trading-strategy,353,Python,trading_core,Python framework for quantitative financial analysis and trading algorithms on decentralised exchanges,https://github.com/tradingstrategy-ai/trading-strategy,2026-03-24,"algorithmic-trading, arbitrum, base-blockchain, binance, cryptocurrency, ethereum, pancakeswap, polygon, python, quantitative-finance, quantitative-trading, trading, trading-algorithms, trading-bot, trading-strategies, uniswap",NOASSERTION,65,8,
1.0484,Stock-Price-Predictor,316,HTML,trading_ml,"This project seeks to utilize Deep Learning models, Long-Short Term Memory (LSTM) Neural Network algorithm, to predict stock prices. ",https://github.com/Rajat-dhyani/Stock-Price-Predictor,2026-03-18,"capstone, deep-learning, jupyter-notebook, keras-tensorflow, long-short-term-memory, lstm, machine-learning, neural-network-algorithm, numpy, pandas, prediction, python, recurrent-neural-networks, stock-price-predictor, stock-prices",,165,5,
1.0479,AlgoBot,276,C++,trading_core,A C++ stock market algorithmic trading bot,https://github.com/Chudleyj/AlgoBot,2026-02-06,"algorithmic-trading, algotrading, cplusplus, cplusplus-11, cpp, cpp11, finance, financial-analysis, financial-data, financial-markets, iex, iex-api, iextrading, stock-analysis, stock-data, stock-market, stock-prediction, stock-price-prediction, stock-trading, stocks",,81,1,
1.0436,QuantMuse,2125,Python,trading_core,"A comprehensive quantitative trading system with AI-powered analysis, real-time data processing, and advanced risk management",https://github.com/0xemmkty/QuantMuse,2026-03-24,"machine-learning, python, quantitative-trading",MIT,471,6,
1.0399,crypto-rl,947,Python,trading_ml,Deep Reinforcement Learning toolkit: record and replay cryptocurrency limit order book data & train a DDQN agent,https://github.com/sadighian/crypto-rl,2026-03-15,"arctic, bitcoin, bitfinex, coinbase, coinbase-pro, cryptocurrencies, deep-reinforcement-learning, dqn, hft, limit-order-book, mongodb, multiprocessing, multithreading, order-book, orderbook, recorder, tick-data, tickstore, trading, trading-algorithms",,242,5,
1.0383,basana,820,Python,trading_core,"A Python async and event driven framework for algorithmic trading, with a focus on crypto currencies.",https://github.com/gbeced/basana,2026-03-20,"algorithmic-trading, asyncio, backtesting, binance, cryptocurrency, trading-algorithms, trading-bot",NOASSERTION,109,2,
1.0368,CEX-Option-Futures-Crypto-Quant-Algorithm-Trading-Bot,473,Python,trading_core,https://t.me/yeahrbb Automated cex option futures spot algorithm crypto quant binance bitget bybit kucoin trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance trading bot binance bot,https://github.com/yeahrb/CEX-Option-Futures-Crypto-Quant-Algorithm-Trading-Bot,2026-03-17,"binance, binancetrading, bitget, bot, bybit, cex, crypto, cryptocurrency, futures, futures-trading, kucoin, option, quant, stock, trading, trading-algorithm, trading-algorithms-bot, trading-strategy",,30,10,
1.0295,Personae,1401,Python,trading_ml,📈 Personae is a repo of implements and environment of Deep Reinforcement Learning & Supervised Learning for Quantitative Trading.,https://github.com/Ceruleanacg/Personae,2026-03-22,"paper, reinforcement-learning, stock, stock-data, stock-price-prediction, supervised-learning, time-series-prediction, trading",MIT,340,9,
1.0265,best-of-algorithmic-trading,756,Unknown,trading_core,"A ranked list of algorithmic trading open-source libraries, frameworks, bots, tools, books, communities, education materials. Updated weekly.",https://github.com/merovinh/best-of-algorithmic-trading,2026-03-24,"algorithmic-trading, algotrading, best-of-algotrading, trading, trading-api, trading-bot",CC-BY-SA-4.0,115,0,
1.0239,crypto-trading-bot,3450,TypeScript,trading_infra,"Cryptocurrency trading bot in javascript for Bitfinex, Bitmex, Binance, Bybit ... (public edition)",https://github.com/Haehnchen/crypto-trading-bot,2026-03-24,"binance, bitfinex, bitmex, bot, bybit, ccxt, coinbase, crypto, cryptocurrency, docker, exchange, javascript, margin, nodejs, trading, trading-bot, trading-strategies, tradingview, websocket",MIT,1038,118,
1.021,OpenBB,63526,Python,topic_search,"Financial data platform for analysts, quants and AI agents.",https://github.com/OpenBB-finance/OpenBB,2026-03-24,"ai, crypto, derivatives, economics, equity, finance, fixed-income, machine-learning, openbb, options, python, quantitative-finance, stocks",NOASSERTION,6247,68,
1.0186,freqtrade,47993,Python,topic_search,"Free, open source crypto trading bot",https://github.com/freqtrade/freqtrade,2026-03-24,"algorithmic-trading, bitcoin, cryptocurrencies, cryptocurrency, freqtrade, python, telegram-bot, trade, trading-bot",GPL-3.0,10001,42,
1.0161,stock-prediction-deep-neural-learning,668,Jupyter Notebook,trading_ml,Predicting stock prices using a TensorFlow LSTM (long short-term memory) neural network for times series forecasting,https://github.com/JordiCorbilla/stock-prediction-deep-neural-learning,2026-03-24,"crypto, cryptocurrency, deep-learning, deep-neural-networks, finance, jupyter-notebook, lstm, lstm-model, lstm-neural-networks, machine-learning, market-data, recurrent-neural-networks, stock, stock-prediction, stock-prices, time-series, yfinance",CC0-1.0,125,0,
1.0155,High-Frequency-Trading-Model-with-IB,2900,Python,trading_core,A high-frequency trading model using Interactive Brokers API with pairs and mean-reversion in Python,https://github.com/jamesmawm/High-Frequency-Trading-Model-with-IB,2026-03-24,,MIT,682,12,
