signal_score,name,stars,language,category,description,url,last_updated,topics,license,forks,open_issues,readme_snippet
1.0048,deep-trading-agent,793,Python,trading_ml,Deep Reinforcement Learning based Trading Agent for Bitcoin,https://github.com/samre12/deep-trading-agent,2026-03-19,"agent, artificial-intelligence, bitcoin, deep-q-network, deep-reinforcement-learning, deep-sense, recurrent-neural-networks, trading",MIT,206,6,
1.0029,abu,16652,Python,topic_search,阿布量化交易系统(股票，期权，期货，比特币，机器学习) 基于python的开源量化交易，量化投资架构,https://github.com/bbfamily/abu,2026-03-29,"algorithmic-trading, bitcoin, machine-learning, matplotlib, numpy, pandas, quant, quantitative-trading, stock, trade, trading",GPL-3.0,4475,3,
1.0016,poly-maker,979,Python,trading_core,An automated market making bot for Polymarket that provides liquidity by maintaining orders on both sides of the order book with customizable parameters   configured via Google Sheets.,https://github.com/warproxxx/poly-maker,2026-03-29,,MIT,385,4,
1.0012,Lean,18138,C#,topic_search,"Lean Algorithmic Trading Engine by QuantConnect (Python, C#)",https://github.com/QuantConnect/Lean,2026-03-29,"algorithm, algorithmic-trading-engine, c-sharp, finance, forex, lean-engine, options, python, quantconnect, stock-indicators, trading, trading-algorithms, trading-bot, trading-platform, trading-strategies",Apache-2.0,4646,265,
0.9996,stock-bot,304,Python,trading_core,An open-source Python backtesting engine for designing and evaluating daily stock trading algorithms against real historical market data.,https://github.com/ryantcullen/stock-bot,2026-03-28,"finance, open-source, quantitative-finance, stock-market, trading-algorithms",AGPL-3.0,87,0,
0.9957,Polymarket-Arbitrage-Bot,370,TypeScript,topic_search,polymarket trading bot polymarket trading bot polymarket trading bot polymarket trading bot polymarket trading bot polymarket trading bot polymarket trading bot polymarket trading bot polymarket trading bot polymarket trading bot polymarket trading bot polymarket trading bot polymarket trading bot polymarket trading bot polymarket arbitrage bot,https://github.com/polymarket-dev/Polymarket-Arbitrage-Bot,2026-03-29,"algorithmic-trading, arbitrage, automation, crypto-arbitrage, crypto-trading, defi, finance, hft, market-making, polymarket, prediction-markets, quant-trading, trading-bot, trading-strategy, web3",,774,0,
0.9934,awesome-quant,25200,HTML,topic_search,"A curated list of insanely awesome libraries, packages and resources for Quants (Quantitative Finance)",https://github.com/wilsonfreitas/awesome-quant,2026-03-29,"algorithmic-trading-engine, algorithmic-trading-library, algotrading, arbitrage-bot, awesome, awesome-list, finance, finance-api, financial-data, financial-instruments, google-finance, quant, quantitative-finance, quantitative-trading, stock-data, technical-analysis, trading-algorithms, trading-bot, trading-strategies, yahoo-finance",,3336,20,
0.9862,FinRL,14608,Jupyter Notebook,topic_search,FinRL®:  Financial Reinforcement Learning. 🔥,https://github.com/AI4Finance-Foundation/FinRL,2026-03-29,"algorithmic-trading, deep-reinforcement-learning, drl-algorithms, drl-framework, drl-trading-agents, finance, fintech, multi-agent-learning, openai-gym, pythorch, stock-markets, stock-trading, tensorflow2, trading-tasks",MIT,3246,298,
0.9802,stock,12086,Python,topic_search,"stock股票.获取股票数据,计算股票指标,筹码分布,识别股票形态,综合选股,选股策略,股票验证回测,股票自动交易,支持PC及移动设备。",https://github.com/myhhub/stock,2026-03-29,"backtest, backtesting, broker-trading-platform, cyq, distribution-of-chips, position-cost-distribution, quantitative, quantitative-finance, stock, stocks, strategies, strategy",Apache-2.0,2505,2,
0.9735,StockSharp,9480,C#,topic_search,"Algorithmic trading and quantitative trading open source platform to develop trading robots (stock markets, forex, crypto, bitcoins, and options).",https://github.com/StockSharp/StockSharp,2026-03-29,"algorithmic-trading, algorithmic-trading-engine, backtesting, bitcoins, broker, brokers, c-sharp, crypto, cryptocurrency, finance, fixprotocol, forex, hft-trading, interactive-brokers, quantitative-finance, stocks, trading, trading-platform, trading-robots, trading-strategies",Apache-2.0,2090,10,
0.9713,tensortrade,6110,Python,trading_ml,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",https://github.com/tensortrade-org/tensortrade,2026-03-29,,Apache-2.0,1217,44,
0.9638,mlbot_tutorial,514,Jupyter Notebook,trading_core,A tutorial for algorithmic trading bot using machine learning.,https://github.com/richmanbtc/mlbot_tutorial,2026-03-22,,CC0-1.0,189,0,
0.9632,Factor-Research,391,Jupyter Notebook,trading_ml,"Advanced Quantitative Factor Research: ML-powered stock return prediction with 72% performance improvement. Features comprehensive alpha factor library, systematic feature selection, and deep learning models (LSTM+ResNet achieving IC=0.06476).",https://github.com/nuglifeleoji/Factor-Research,2026-03-18,"alpha-factors, backtesting, deep-learning, factor-modeling, feature-selection, lstm, machine-learning, pytorch, transformer",,53,0,
0.9562,Crypto-Signal,5510,Python,topic_search,"Github.com/CryptoSignal - Trading & Technical Analysis Bot - 4,100+ stars, 1,100+ forks",https://github.com/CryptoSignal/Crypto-Signal,2026-03-29,"abenezer-mamo, algorithmic-trading, binance, binance-api, bitcoin, bittrex-api, coinbase, coinbase-api, coinbase-pro, crypto, crypto-signal, cryptosignal, cryptotrading, ethereum, gdax, mamo, technical-analysis, trading, trading-bot, trading-strategies",MIT,1344,59,
0.9555,Machine-Learning-for-Algorithmic-Trading-Bots-with-Python,402,Jupyter Notebook,trading_core,,https://github.com/PacktPublishing/Machine-Learning-for-Algorithmic-Trading-Bots-with-Python,2026-03-09,,MIT,167,2,
0.9521,quantstats,6909,Python,topic_search,"Portfolio analytics for quants, written in Python",https://github.com/ranaroussi/quantstats,2026-03-29,"algo-trading, algorithmic-trading, algotrading, finance, plotting, python, quant, quantitative-analysis, quantitative-finance, quantitative-trading, visualization",Apache-2.0,1140,5,
0.9514,jesse,7607,JavaScript,topic_search,An advanced crypto trading bot written in Python,https://github.com/jesse-ai/jesse,2026-03-29,"algo-trading, algorithmic-trading, bitcoin, bot, crypto, crypto-bot, crypto-bot-trading, cryptocurrency, framework, jesse, python, quantitative-finance, quantitative-trading, trade, trading, trading-algorithms, trading-bot, trading-strategies",MIT,1076,5,
0.9509,awesome-systematic-trading,7551,Python,topic_search,"A curated list of awesome libraries, packages, strategies, books, blogs, tutorials for systematic trading.",https://github.com/paperswithbacktest/awesome-systematic-trading,2026-03-29,"algorithmic-trading, algotrading, alpha, arbitrage-bot, awesome, awesome-list, book, finance, futures, futures-historical-data, futures-market, futuresmarkets, paper, quant, quantitative-finance, quantitative-trading, trading-algorithms, trading-bot, trading-strategies",,1072,15,
0.9467,OctoBot,5524,Python,topic_search,"Free open source crypto trading bot to automate AI, Grid, DCA and TradingView strategies on Binance, Hyperliquid and 15+ exchanges, with a simple interface.",https://github.com/Drakkar-Software/OctoBot,2026-03-29,"ai-trading, backtest, binance-api, bitcoin, coinbase-bot, cryptocurrencies, free, hyperliquid-trading-bot, paper-trading, python, solana, telegrambot, trading-bot, tradingview-pinescript-signal-alert-bot",GPL-3.0,1110,117,
0.9457,zvt,4040,Python,topic_search,modular quant framework.,https://github.com/zvtvz/zvt,2026-03-29,"algorithmic-trading, backtesting, cryptocurrency, fintech, fundamental-analysis, machine-learning, ml, python, quant, quantitative-finance, quantitative-trading, stock, stock-market, technical-analysis, trading-bot, trading-platform, trading-strategies, zvt",MIT,980,21,
0.9447,gekko,10169,JavaScript,topic_search,A bitcoin trading bot written in node - https://gekko.wizb.it/,https://github.com/askmike/gekko,2026-03-29,"bitcoin, exchange, gekko, trading-bot, trading-strategies",MIT,3844,0,
0.9429,UNICORN-Binance-WebSocket-API,816,Python,data_pipeline,"Real-time Binance market data streaming console with WebSocket stream management, live ticker snapshots, and multi-exchange support.",https://github.com/gesine1541ro7/UNICORN-Binance-WebSocket-API,2026-03-23,"api-wrapper, binance, binance-api, candlestick, cryptocurrency, data-feed, futures, kline, market-data, orderbook, python, real-time, rich-tui, spot-trading, streaming, ticker, trading, websocket, websocket-client, webstream",MIT,457,0,
0.9428,vectorbt,7019,Python,topic_search,⚡️ Lightning-fast backtesting engine to find your trading edge.,https://github.com/polakowo/vectorbt,2026-03-29,"algorithmic-trading, algorithmic-traiding, backtesting, cryptocurrency, data-science, data-visualization, finance, machine-learning, portfolio-optimization, quantitative-analysis, quantitative-finance, time-series, trading, trading-strategies",NOASSERTION,901,133,
0.9397,botflow,1196,Python,trading_core,"Python Fast Dataflow programming  framework for Data pipeline work( Web Crawler,Machine Learning,Quantitative Trading.etc)",https://github.com/kkyon/botflow,2026-03-25,,NOASSERTION,103,4,
0.9375,RLTrader,1850,Python,trading_ml,A cryptocurrency trading environment using deep reinforcement learning and OpenAI's gym,https://github.com/notadamking/RLTrader,2026-03-29,,GPL-3.0,548,43,
0.9356,deep_trader,1491,Python,trading_ml,This project uses reinforcement learning on stock market and agent tries to learn trading. The goal is to check if the agent can learn to read tape. The project is dedicated to hero in life great Jesse Livermore. ,https://github.com/deependersingla/deep_trader,2026-03-19,,,500,11,
0.9354,financial-machine-learning,8465,Python,topic_search,A curated list of practical financial machine learning tools and applications.,https://github.com/firmai/financial-machine-learning,2026-03-29,"algorithmic-trading, cryptocurrency, finance, investment, quant, quantitative-finance, stock-market, trading-strategies",,1396,11,
0.9334,backtrader,20963,Python,topic_search,Python Backtesting library for trading strategies,https://github.com/mementum/backtrader,2026-03-29,"backtesting, metaclass, python, trading",GPL-3.0,4992,56,
0.9307,zipline,19561,Python,topic_search,"Zipline, a Pythonic Algorithmic Trading Library",https://github.com/quantopian/zipline,2026-03-29,"algorithmic-trading, python, quant, zipline",Apache-2.0,4954,368,
0.9288,trading-vue-js,2274,JavaScript,topic_search,💹  Hackable charting lib for traders. You can draw literally ANYTHING on top of candlestick charts. [Not Maintained],https://github.com/tvjsx/trading-vue-js,2026-03-28,"algo-trading, bitcoin, candlestick-charts, charts, crypto, financial-analysis, finviz, overlays, reactive, trading, visualization, vue, vuejs",MIT,675,78,
0.926,ticker,6008,Go,topic_search,"Track stocks, crypto, and derivatives prices and positions in real time from your terminal",https://github.com/achannarasappa/ticker,2026-03-29,"bitcoin, crypto-trading, cryptocurrencies, derivatives, financial-markets, golang, golang-application, stock-market, stock-positions, stocks, stocks-app, terminal, terminal-app, ticker, trading, trading-software, tui",GPL-3.0,324,36,
0.9222,awesome-systematic-trading,3751,HTML,topic_search,"A curated list of insanely awesome libraries, packages and resources for systematic trading. Crypto, Stock, Futures, Options, CFDs, FX, and more | 量化交易 | 量化投资",https://github.com/wangzhe3224/awesome-systematic-trading,2026-03-29,"algorithmic-trading, alpha, awesome-list, backtesting, bitcoin, cryptocurrencies, cryptocurrency, finance, finances, golang, python, quant, quantitative-trading, rust, systematic-trading, systematic-trading-strategies, trading, trading-algorithms, trading-bot, trading-strategies",MIT,461,4,
0.9212,alpaca-trade-api-python,1862,Python,topic_search,Python client for Alpaca's trade API,https://github.com/alpacahq/alpaca-trade-api-python,2026-03-26,"algo-trading, alpaca, api, crypto, hacktoberfest, market-data, python, rest-api, stock-market, trade, trading, websocket",Apache-2.0,556,62,
0.9143,profitmaker,345,TypeScript,trading_infra,"Open source, customized, extendable trading platform that supports 100+ crypto exchanges.",https://github.com/suenot/profitmaker,2026-03-29,"binance, bitcoin, bot, ccxt, crypto, cryptocurrency, dashboard, exchange, exchange-markets, exchange-trading, stock, stock-data, terminal, trade, trader, trader-workstation, trading, trading-api, trading-platform, trading-strategies",NOASSERTION,89,30,
0.9086,ccxt-rest,484,JavaScript,trading_infra,Open Source Unified REST API of 100+ Crypto Exchange Sites (18k+ docker pulls) - https://ccxt-rest.io/,https://github.com/ccxt-rest/ccxt-rest,2026-03-23,"altcoin, api, arbitrage, bitcoin, bot, btc, crypto, cryptocurrency, docker, eth, ethereum, exchange, rest, trading",MIT,84,42,
0.906,intelligent-trading-bot,1653,Python,topic_search,Intelligent Trading Bot: Automatically generating signals and trading based on machine learning and feature engineering,https://github.com/asavinov/intelligent-trading-bot,2026-03-28,"algorithmic-trading, artificial-intelligence, bitcoin, crypto, crypto-trading, cryptocurrency, feature-engineering, machine-learning, trading, trading-bots",MIT,374,43,
0.9059,nof1-tracker,746,TypeScript,trading_ml,A command-line tool for tracking nof1.ai AI Agent trading signals and automatically executing Binance futures trades,https://github.com/terryso/nof1-tracker,2026-03-28,nof1,MIT,205,26,
0.9042,bxbot,864,Java,topic_search,A simple Bitcoin trading bot written in Java.,https://github.com/gazbert/bxbot,2026-03-26,"bitcoin, bitfinex, bitstamp, bot, btc, coinbase, crypto, crypto-bot, crypto-trading, cryptocurrencies, cryptocurrency, cryptocurrency-exchanges, exchange-api, gemini, java, kraken, rest-api, trading, trading-api, tradingbot",MIT,289,9,
0.9026,binance_grid_trader,947,Python,topic_search,"Binance_grid_trader is a grid strategy bot trading with Binance Spot and Binance Futures Exchange. you can use it to trade any pair in Binance Exchange. Binance_grid_trader是一个币安网格策略软件, 目前支持币安现货，USDT合约和币币合约。",https://github.com/51bitquant/binance_grid_trader,2026-03-26,"51bitquant, algo-trading, algorithms, binance, binance-api, binance-exchange, bitcoin, btc, grid, grid-strategy, market-maker, okex, okex-api, python3, quantitative-finance, strategy, trading-algorithms, trading-bot, trading-bots, trading-strategies",MIT,298,15,
0.897,TradingView-Machine-Learning-GUI,922,Python,data_pipeline,"HyperView is a terminal-first TradingView strategy lab for downloading market data, backtesting Python strategies with Pine-like behavior, and optimizing SL/TP parameters.",https://github.com/TreborNamor/TradingView-Machine-Learning-GUI,2026-03-27,"algorithmic-trading, backtesting, cli, hyperparameter-optimization, hyperparameter-tuning, market-data, optuna, python, quantitative-finance, ta-lib, trading-strategy, tradingview, websocket",MIT,249,1,
0.8941,AutoTrader,1236,Python,topic_search,A Python-based development platform for automated trading systems - from backtesting to optimisation to livetrading. ,https://github.com/kieran-mackle/AutoTrader,2026-03-22,"algo-trading, algorithmic-trading, autotrader, crypto, finance, forex, investing, oanda, python, quantitative-finance, quantitative-trading, stocks, technical-analysis, trading, trading-algorithms, trading-bot, trading-platform, trading-strategies",GPL-3.0,291,35,
0.8924,gym-trading,712,Jupyter Notebook,trading_ml,Environment for reinforcement-learning algorithmic trading models,https://github.com/hackthemarket/gym-trading,2026-03-12,,MIT,213,6,
0.8881,Test-stock-prediction-algorithms,435,Jupyter Notebook,trading_ml,"Use deep learning, genetic programming and other methods to predict stock and market movements",https://github.com/timestocome/Test-stock-prediction-algorithms,2026-03-20,,MIT,153,0,
0.8845,Deep-Reinforcement-Stock-Trading,693,Jupyter Notebook,trading_ml,A light-weight deep reinforcement learning framework for portfolio management. This project explores the possibility of applying deep reinforcement learning algorithms to stock trading in a highly modular and scalable framework.,https://github.com/Albert-Z-Guo/Deep-Reinforcement-Stock-Trading,2026-03-26,,GPL-3.0,158,1,
0.8812,qtpylib,2257,Python,topic_search,"QTPyLib, Pythonic Algorithmic Trading ",https://github.com/ranaroussi/qtpylib,2026-03-27,"algo-trading, algorithmic-trading, algotrading, backtester, interactive-brokers, interactivebrokers, quantitative-finance",Apache-2.0,524,68,
0.879,cassandre-trading-bot,650,Java,topic_search,"Create your Java crypto trading bot in minutes. Our Spring boot starter takes care of exchange connections, accounts, orders, trades, and positions so you can focus on building your strategies.",https://github.com/cassandre-tech/cassandre-trading-bot,2026-03-17,"binance, bitcoin, bot, coinbase, crypto-trading, crypto-trading-bot, cryptocurrency, cryptotrading, java, kucoin, market, spring, spring-boot-starter, sprint-boot, ta4j, technical-analysis, trades, trading, trading-bot, trading-strategies",GPL-3.0,190,18,
0.8751,ai-hedge-fund-crypto,546,Python,topic_search,"AI-Hedge-Fund for Crypto 🚀  AI-powered hedge fund for cryptocurrency trading, leveraging LLM agents for intelligent decision-making.",https://github.com/51bitquant/ai-hedge-fund-crypto,2026-03-29,"ai-agent, ai-trading, ai-trading-agent, algorithmic-trading, backtesting, crypto-trading, hedge-fund, langchain, langchain-python, llm, llm-agent, multi-timeframe-analysis, openai, portfolio-management, quantitative-finance, strategy-ensembling, technical-analysis",MIT,146,9,
0.8749,opennews-mcp,713,Python,trading_ml,Crypto News Aggregation · AI Ratings · Trading Signals · Real-time Updates,https://github.com/6551Team/opennews-mcp,2026-03-29,,MIT,121,1,
0.8545,qtrader,547,Python,trading_infra,A Light Event-Driven Algorithmic Trading Engine,https://github.com/josephchenhk/qtrader,2026-03-23,"backtesting, python, quantitative-trading, trading",,108,7,
0.8507,tardis-node,348,TypeScript,data_pipeline,Convenient access to tick-level real-time and historical cryptocurrency market data via Node.js,https://github.com/tardis-dev/tardis-node,2026-03-29,"arbitrage, async-iterable, binance, bitmex, bitmex-api, bitmexbot, btc, ccxt, cryptocurrency-api, cryptocurrency-exchanges, deribit, eth, exchange, historical-data, market-data, orderbook, orderbook-tick-data, real-time, trading, websocket",MPL-2.0,78,6,
0.8495,alltick-realtime-forex-crypto-stock-tick-finance-websocket-api,536,Java,data_pipeline,"Real-time financial market data API, real-time forex data API, real-time stock data API, real-time cryptocurrency data API, real-time commodity data API service,real-time tick data,tick-by-tick quotes,data access solutions,real-time market quotes api,实时金融市场数据API,实时外汇数据API,实时股票数据API,实时加密货币数据API,实时商品数据API服务, 实时Tick数据, 逐笔报价, 数据接入解决方案,实时行情报价api",https://github.com/alltick/alltick-realtime-forex-crypto-stock-tick-finance-websocket-api,2026-03-26,"cryptocurrency-api, forex-api, free-market, free-quote, gold-api, hk-stocks-api, kline, market, market-data, metals-api, python-quote, quote, quote-api, quotes-api, stock, stock-api, stock-apis, tick, us-stocks-api, websocket",,79,15,
0.8472,tai,493,Elixir,topic_search,"A composable, real time, market data and trade execution toolkit. Built with Elixir, runs on the Erlang virtual machine",https://github.com/fremantle-industries/tai,2026-03-17,"algorithmic-trading, automated-trading, bitcoin, crypto-trader, crypto-trading, crypto-trading-bot, cryptocurrency, cryptocurrency-trader, cryptocurrency-trading-bot, derivatives, fintech, hft, hft-trading, investment, quant, quantitative-finance, trading, trading-bot, trading-systems",MIT,82,11,
